experiment,episode,board_size,start_stones,opponent,dqn_color,winner,dqn_win,game_length,invalid_fallbacks,experimental_board_transfer
unseen_starting_positions,60,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,61,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,62,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,63,7,2,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,64,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,65,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,66,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,67,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,68,7,2,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,69,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,70,7,2,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,71,7,2,Random Agent,RED,RED,1,23,0,False
unseen_starting_positions,72,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,73,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,74,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,75,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,76,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,77,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,78,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,79,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,80,7,2,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,81,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,82,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,83,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,84,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,85,7,2,Random Agent,RED,RED,1,37,0,False
unseen_starting_positions,86,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,87,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,88,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,89,7,2,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,90,7,2,Random Agent,BLUE,BLUE,1,26,0,False
unseen_starting_positions,91,7,2,Random Agent,RED,BLUE,0,28,0,False
unseen_starting_positions,92,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,93,7,2,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,94,7,2,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,95,7,2,Random Agent,RED,RED,1,23,0,False
unseen_starting_positions,96,7,2,Random Agent,BLUE,BLUE,1,48,0,False
unseen_starting_positions,97,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,98,7,2,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,99,7,2,Random Agent,RED,RED,1,21,0,False
unseen_starting_positions,100,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,101,7,2,Random Agent,RED,RED,1,23,0,False
unseen_starting_positions,102,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,103,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,104,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,105,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,106,7,2,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,107,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,108,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,109,7,2,Random Agent,RED,RED,1,21,0,False
unseen_starting_positions,110,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,111,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,112,7,2,Random Agent,BLUE,BLUE,1,38,0,False
